Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,21,0.481917,21(0.481917) 12(0.184308) 8(0.166875) 19(0.118632) 9(0.042233) 1(0.000823) 20(0.000669) 6(0.000627) 7(0.000596) 17(0.000525) 15(0.000487) 14(0.000324) 5(0.000265) 11(0.000258) 3(0.000244) 4(0.000202) 22(0.000186) 18(0.000174) 10(0.000174) 2(0.000169) 13(0.000160) 0(0.000089) 16(0.000064)
56487777,5,0.937831,5(0.937831) 21(0.047726) 0(0.004211) 16(0.001918) 9(0.001577) 19(0.000779) 4(0.000737) 12(0.000693) 20(0.000673) 10(0.000628) 14(0.000493) 3(0.000480) 6(0.000416) 1(0.000348) 22(0.000336) 2(0.000294) 13(0.000238) 18(0.000228) 15(0.000103) 17(0.000100) 7(0.000089) 8(0.000064) 11(0.000038)
56496643,10,0.337348,10(0.337348) 3(0.203116) 22(0.138069) 14(0.104228) 17(0.091006) 8(0.060522) 1(0.060312) 13(0.002673) 5(0.000609) 4(0.000587) 16(0.000325) 18(0.000215) 6(0.000196) 9(0.000186) 19(0.000153) 21(0.000103) 0(0.000089) 15(0.000061) 20(0.000052) 11(0.000050) 2(0.000044) 12(0.000041) 7(0.000014)
56498019,10,0.641683,10(0.641683) 20(0.239043) 9(0.115370) 6(0.000576) 22(0.000444) 3(0.000434) 0(0.000399) 12(0.000257) 7(0.000252) 14(0.000248) 11(0.000177) 15(0.000163) 16(0.000127) 18(0.000117) 8(0.000117) 2(0.000115) 13(0.000095) 21(0.000091) 5(0.000076) 1(0.000074) 4(0.000069) 19(0.000037) 17(0.000037)
56500147,10,0.983323,10(0.983323) 16(0.009621) 22(0.003114) 3(0.000897) 4(0.000658) 13(0.000368) 18(0.000324) 2(0.000310) 1(0.000202) 14(0.000198) 6(0.000167) 5(0.000148) 15(0.000144) 20(0.000112) 12(0.000099) 0(0.000072) 19(0.000065) 11(0.000059) 7(0.000057) 9(0.000022) 21(0.000019) 8(0.000011) 17(0.000010)
56505189,15,0.279587,15(0.279587) 8(0.233432) 9(0.175576) 5(0.136176) 21(0.131742) 1(0.036447) 6(0.004479) 7(0.000581) 17(0.000339) 0(0.000255) 12(0.000174) 4(0.000171) 11(0.000162) 14(0.000160) 2(0.000145) 22(0.000138) 18(0.000124) 19(0.000090) 20(0.000073) 16(0.000065) 13(0.000040) 3(0.000031) 10(0.000014)
56507204,18,0.486650,18(0.486650) 22(0.458919) 20(0.039255) 3(0.004559) 16(0.002685) 13(0.002249) 10(0.001155) 11(0.001132) 4(0.001082) 0(0.000380) 14(0.000342) 17(0.000323) 1(0.000313) 8(0.000227) 9(0.000204) 6(0.000143) 2(0.000139) 19(0.000116) 21(0.000069) 5(0.000039) 15(0.000020) 7(0.000000) 12(0.000000)
56513863,6,0.324857,6(0.324857) 16(0.289075) 3(0.215145) 19(0.139388) 10(0.020880) 14(0.001980) 18(0.001246) 13(0.001155) 22(0.000793) 0(0.000762) 4(0.000715) 17(0.000642) 1(0.000581) 21(0.000563) 5(0.000461) 15(0.000271) 9(0.000262) 12(0.000261) 2(0.000253) 7(0.000202) 8(0.000186) 11(0.000175) 20(0.000150)
56522258,9,0.347018,9(0.347018) 21(0.301339) 5(0.175255) 7(0.123707) 8(0.046586) 3(0.002062) 15(0.001411) 22(0.000958) 1(0.000492) 11(0.000272) 12(0.000152) 14(0.000149) 20(0.000115) 10(0.000107) 2(0.000066) 17(0.000065) 13(0.000053) 6(0.000047) 16(0.000042) 0(0.000038) 18(0.000034) 4(0.000019) 19(0.000014)
56529189,22,0.450379,22(0.450379) 2(0.385227) 21(0.103814) 8(0.028061) 19(0.026812) 11(0.001098) 20(0.000966) 7(0.000519) 16(0.000452) 12(0.000385) 1(0.000344) 15(0.000321) 13(0.000221) 9(0.000211) 4(0.000172) 14(0.000154) 0(0.000152) 6(0.000150) 5(0.000145) 18(0.000134) 3(0.000118) 10(0.000117) 17(0.000049)
56533059,18,0.601050,18(0.601050) 10(0.282394) 11(0.100232) 22(0.002075) 4(0.001849) 16(0.001825) 13(0.001633) 0(0.001542) 19(0.001194) 21(0.000893) 3(0.000844) 5(0.000696) 1(0.000584) 15(0.000580) 2(0.000555) 6(0.000502) 14(0.000454) 9(0.000332) 7(0.000253) 20(0.000189) 12(0.000138) 17(0.000115) 8(0.000072)
56533511,13,0.426044,13(0.426044) 0(0.337920) 16(0.123317) 11(0.054570) 22(0.040991) 10(0.008654) 3(0.002748) 14(0.002540) 18(0.000616) 21(0.000570) 4(0.000550) 2(0.000237) 9(0.000222) 20(0.000221) 17(0.000176) 19(0.000154) 8(0.000127) 15(0.000098) 12(0.000093) 1(0.000074) 6(0.000040) 5(0.000031) 7(0.000007)
