Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,6,0.504856,6(0.504856) 2(0.385962) 1(0.079152) 11(0.026682) 14(0.000752) 9(0.000470) 10(0.000426) 8(0.000391) 5(0.000231) 7(0.000220) 3(0.000163) 15(0.000135) 4(0.000131) 16(0.000114) 0(0.000112) 13(0.000103) 12(0.000064) 17(0.000039)
56487777,1,0.482030,1(0.482030) 6(0.333270) 12(0.110496) 15(0.067576) 11(0.003297) 14(0.000681) 0(0.000479) 8(0.000339) 10(0.000269) 13(0.000264) 9(0.000238) 4(0.000223) 7(0.000195) 2(0.000193) 16(0.000181) 3(0.000175) 5(0.000048) 17(0.000046)
56496643,16,0.618352,16(0.618352) 9(0.140864) 8(0.105210) 3(0.090062) 7(0.040113) 1(0.001515) 11(0.000832) 0(0.000672) 12(0.000513) 2(0.000400) 6(0.000361) 17(0.000321) 4(0.000264) 13(0.000196) 15(0.000181) 5(0.000068) 10(0.000042) 14(0.000035)
56498019,16,0.565725,16(0.565725) 14(0.199159) 11(0.179317) 12(0.033247) 7(0.016054) 3(0.001851) 6(0.001314) 10(0.000786) 17(0.000407) 8(0.000401) 15(0.000395) 1(0.000336) 5(0.000323) 2(0.000245) 4(0.000153) 13(0.000118) 9(0.000084) 0(0.000083)
56500147,7,0.834120,7(0.834120) 1(0.101707) 8(0.051430) 16(0.006563) 12(0.003719) 15(0.000671) 0(0.000430) 14(0.000424) 4(0.000239) 17(0.000184) 13(0.000175) 3(0.000159) 11(0.000050) 10(0.000046) 2(0.000029) 6(0.000028) 9(0.000019) 5(0.000004)
56505189,2,0.533682,2(0.533682) 11(0.212637) 6(0.116896) 14(0.066248) 9(0.062554) 8(0.004619) 15(0.000892) 13(0.000568) 4(0.000515) 10(0.000437) 7(0.000286) 3(0.000285) 5(0.000214) 0(0.000063) 1(0.000038) 16(0.000034) 12(0.000019) 17(0.000014)
56507204,13,0.442995,13(0.442995) 16(0.329046) 17(0.214157) 0(0.009907) 7(0.001147) 15(0.000606) 1(0.000442) 14(0.000392) 12(0.000338) 11(0.000240) 4(0.000204) 2(0.000134) 8(0.000123) 3(0.000113) 6(0.000102) 9(0.000051) 10(0.000002) 5(0.000001)
56513863,4,0.374859,4(0.374859) 16(0.242072) 13(0.167945) 17(0.128165) 12(0.077104) 8(0.002328) 0(0.001686) 3(0.001612) 9(0.000893) 6(0.000606) 2(0.000584) 1(0.000526) 7(0.000436) 15(0.000375) 11(0.000369) 10(0.000211) 14(0.000128) 5(0.000103)
56522258,11,0.371289,11(0.371289) 6(0.361646) 7(0.244633) 2(0.016598) 10(0.001421) 9(0.000778) 5(0.000745) 12(0.000695) 17(0.000386) 1(0.000381) 14(0.000371) 15(0.000314) 13(0.000283) 8(0.000150) 16(0.000139) 4(0.000101) 3(0.000057) 0(0.000013)
56529189,7,0.216744,7(0.216744) 1(0.198686) 15(0.171701) 16(0.156137) 2(0.155678) 6(0.096236) 13(0.001814) 4(0.000667) 0(0.000667) 5(0.000367) 10(0.000333) 3(0.000242) 14(0.000211) 8(0.000136) 12(0.000125) 11(0.000124) 9(0.000121) 17(0.000012)
56533059,4,0.970766,4(0.970766) 0(0.010126) 16(0.005419) 13(0.003294) 7(0.002129) 15(0.002044) 1(0.001256) 6(0.001093) 12(0.000915) 3(0.000829) 2(0.000695) 8(0.000437) 9(0.000249) 11(0.000246) 10(0.000201) 5(0.000142) 14(0.000110) 17(0.000049)
56533511,0,0.794077,0(0.794077) 13(0.139541) 5(0.057139) 7(0.002946) 12(0.001554) 4(0.000971) 3(0.000887) 14(0.000698) 15(0.000642) 8(0.000435) 16(0.000307) 6(0.000265) 1(0.000246) 9(0.000111) 2(0.000065) 11(0.000053) 10(0.000051) 17(0.000013)
56545572,13,0.830074,13(0.830074) 9(0.080829) 5(0.053846) 7(0.033318) 16(0.000750) 0(0.000267) 12(0.000147) 3(0.000111) 6(0.000098) 1(0.000091) 2(0.000091) 15(0.000085) 14(0.000085) 4(0.000069) 11(0.000065) 10(0.000033) 8(0.000032) 17(0.000011)
56548040,15,0.316110,15(0.316110) 6(0.279488) 11(0.169086) 2(0.137030) 4(0.090080) 1(0.001530) 10(0.001079) 14(0.000924) 8(0.000721) 12(0.000696) 16(0.000615) 5(0.000553) 13(0.000514) 0(0.000422) 7(0.000420) 9(0.000362) 3(0.000251) 17(0.000119)
56551108,2,0.423439,2(0.423439) 12(0.264352) 5(0.117247) 10(0.105647) 9(0.084587) 8(0.001314) 6(0.000536) 13(0.000518) 7(0.000393) 0(0.000390) 16(0.000356) 1(0.000326) 15(0.000240) 11(0.000207) 14(0.000144) 4(0.000123) 3(0.000095) 17(0.000087)
56551131,16,0.582811,16(0.582811) 1(0.201548) 11(0.122024) 2(0.079514) 8(0.006306) 7(0.002223) 12(0.001063) 6(0.001053) 3(0.000959) 0(0.000659) 10(0.000555) 9(0.000318) 13(0.000285) 5(0.000254) 15(0.000188) 4(0.000159) 14(0.000075) 17(0.000008)
56552993,4,0.629826,4(0.629826) 3(0.210063) 12(0.086412) 11(0.049657) 0(0.019989) 16(0.002305) 7(0.000409) 8(0.000401) 13(0.000244) 1(0.000242) 6(0.000124) 15(0.000096) 9(0.000072) 17(0.000047) 14(0.000040) 2(0.000039) 10(0.000026) 5(0.000008)
56555709,16,0.523456,16(0.523456) 6(0.283963) 11(0.188418) 8(0.000699) 4(0.000586) 7(0.000518) 12(0.000440) 1(0.000389) 0(0.000377) 17(0.000370) 15(0.000202) 14(0.000129) 13(0.000105) 9(0.000088) 3(0.000084) 5(0.000077) 2(0.000073) 10(0.000025)
56570134,2,0.387603,2(0.387603) 14(0.135560) 3(0.129603) 10(0.105431) 17(0.099284) 9(0.070860) 13(0.037248) 5(0.020414) 15(0.007532) 16(0.002263) 4(0.001630) 8(0.000694) 1(0.000562) 7(0.000376) 0(0.000272) 12(0.000261) 6(0.000243) 11(0.000163)
56571316,10,0.575666,10(0.575666) 16(0.155939) 2(0.083570) 5(0.079866) 4(0.059412) 14(0.015486) 8(0.014282) 6(0.006692) 11(0.004121) 1(0.001720) 3(0.000774) 13(0.000707) 15(0.000455) 17(0.000413) 7(0.000354) 12(0.000266) 9(0.000212) 0(0.000065)
56573246,11,0.502047,11(0.502047) 13(0.167988) 0(0.133049) 16(0.083577) 3(0.054659) 15(0.052983) 14(0.002156) 8(0.000808) 7(0.000570) 1(0.000474) 2(0.000463) 10(0.000237) 12(0.000233) 9(0.000198) 6(0.000196) 5(0.000180) 4(0.000141) 17(0.000042)
56579501,11,0.401051,11(0.401051) 15(0.209976) 10(0.147112) 3(0.091696) 6(0.076534) 14(0.069123) 12(0.000786) 13(0.000761) 17(0.000490) 2(0.000489) 8(0.000441) 5(0.000398) 0(0.000313) 9(0.000287) 1(0.000199) 7(0.000138) 4(0.000109) 16(0.000098)
56599013,1,0.589256,1(0.589256) 0(0.259797) 5(0.098801) 9(0.048942) 16(0.000759) 8(0.000427) 7(0.000426) 3(0.000297) 13(0.000235) 15(0.000218) 12(0.000178) 2(0.000177) 14(0.000159) 4(0.000134) 10(0.000068) 11(0.000067) 6(0.000051) 17(0.000009)
