Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,13,0.579513,13(0.579513) 5(0.275583) 14(0.085363) 8(0.054322) 16(0.000860) 2(0.000839) 4(0.000628) 19(0.000574) 15(0.000448) 20(0.000274) 3(0.000263) 1(0.000218) 9(0.000186) 11(0.000181) 6(0.000174) 12(0.000135) 17(0.000109) 0(0.000108) 10(0.000086) 18(0.000080) 7(0.000059)
56487777,16,0.412596,16(0.412596) 4(0.346959) 13(0.162426) 19(0.069086) 8(0.002322) 17(0.001463) 14(0.001390) 0(0.001173) 12(0.000473) 3(0.000356) 7(0.000298) 18(0.000277) 9(0.000252) 5(0.000234) 2(0.000216) 1(0.000163) 6(0.000085) 15(0.000085) 11(0.000078) 20(0.000060) 10(0.000008)
56496643,0,0.249100,0(0.249100) 7(0.146693) 1(0.145000) 2(0.141733) 18(0.119639) 19(0.110991) 16(0.081365) 17(0.001468) 13(0.001021) 6(0.000939) 8(0.000531) 9(0.000284) 14(0.000280) 3(0.000277) 20(0.000168) 11(0.000127) 5(0.000111) 15(0.000109) 10(0.000074) 12(0.000053) 4(0.000035)
56498019,1,0.445113,1(0.445113) 6(0.229267) 3(0.143646) 8(0.141744) 16(0.020460) 0(0.016751) 9(0.000475) 18(0.000420) 13(0.000349) 5(0.000295) 15(0.000241) 17(0.000220) 14(0.000189) 19(0.000173) 20(0.000133) 11(0.000105) 12(0.000091) 4(0.000086) 7(0.000086) 10(0.000081) 2(0.000075)
56500147,18,0.519170,18(0.519170) 1(0.389234) 6(0.046939) 14(0.042582) 7(0.000329) 12(0.000264) 3(0.000209) 0(0.000193) 16(0.000186) 15(0.000183) 17(0.000129) 9(0.000099) 4(0.000096) 20(0.000091) 19(0.000089) 10(0.000073) 11(0.000057) 8(0.000041) 2(0.000037) 13(0.000000) 5(0.000000)
56505189,13,0.374531,13(0.374531) 5(0.272170) 8(0.152086) 4(0.123510) 2(0.072442) 19(0.002228) 15(0.001013) 1(0.000461) 16(0.000303) 6(0.000298) 20(0.000247) 12(0.000228) 17(0.000104) 9(0.000094) 11(0.000070) 14(0.000051) 7(0.000051) 0(0.000041) 3(0.000038) 10(0.000018) 18(0.000015)
56507204,0,0.497161,0(0.497161) 9(0.486382) 17(0.005113) 1(0.003428) 18(0.002327) 6(0.001129) 7(0.001038) 16(0.000794) 20(0.000768) 5(0.000662) 2(0.000247) 12(0.000174) 14(0.000170) 8(0.000166) 11(0.000134) 3(0.000121) 10(0.000085) 4(0.000072) 19(0.000030) 13(0.000001) 15(0.000000)
56513863,10,0.254903,10(0.254903) 0(0.251549) 11(0.226875) 7(0.153835) 19(0.055278) 18(0.044329) 16(0.002521) 2(0.001732) 1(0.001458) 9(0.001289) 17(0.001278) 5(0.001157) 4(0.000758) 6(0.000581) 13(0.000536) 12(0.000494) 8(0.000494) 3(0.000275) 14(0.000252) 20(0.000208) 15(0.000197)
56522258,5,0.467143,5(0.467143) 13(0.329778) 8(0.124294) 4(0.076092) 14(0.000511) 16(0.000296) 20(0.000289) 15(0.000241) 2(0.000229) 0(0.000173) 1(0.000156) 3(0.000139) 12(0.000109) 19(0.000091) 6(0.000089) 18(0.000077) 10(0.000076) 7(0.000074) 17(0.000062) 9(0.000047) 11(0.000033)
56529189,6,0.501090,6(0.501090) 14(0.222745) 13(0.129303) 12(0.081510) 7(0.031253) 1(0.018838) 0(0.009410) 18(0.001924) 5(0.001326) 10(0.000434) 20(0.000362) 16(0.000342) 11(0.000278) 15(0.000271) 9(0.000248) 17(0.000241) 3(0.000109) 8(0.000107) 2(0.000071) 19(0.000070) 4(0.000068)
