Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,9,0.656757,9(0.656757) 8(0.324953) 15(0.010739) 11(0.002044) 7(0.001005) 6(0.000778) 4(0.000755) 19(0.000729) 17(0.000409) 5(0.000294) 1(0.000259) 18(0.000240) 0(0.000181) 10(0.000161) 13(0.000157) 2(0.000148) 3(0.000123) 16(0.000110) 14(0.000094) 12(0.000065)
56487777,12,0.621441,12(0.621441) 18(0.165238) 9(0.131324) 11(0.065002) 10(0.012860) 7(0.000619) 2(0.000607) 14(0.000605) 16(0.000333) 13(0.000312) 3(0.000303) 0(0.000233) 1(0.000214) 15(0.000201) 5(0.000174) 17(0.000173) 8(0.000150) 6(0.000096) 4(0.000091) 19(0.000024)
56496643,3,0.610561,3(0.610561) 17(0.218219) 16(0.100037) 0(0.030719) 10(0.028918) 13(0.002262) 15(0.002218) 11(0.001827) 14(0.001100) 2(0.000843) 4(0.000818) 12(0.000790) 7(0.000555) 6(0.000356) 18(0.000212) 8(0.000212) 9(0.000191) 19(0.000118) 1(0.000034) 5(0.000011)
56498019,3,0.410377,3(0.410377) 11(0.235253) 15(0.139962) 13(0.095522) 8(0.073474) 18(0.034065) 19(0.007786) 5(0.001014) 2(0.000408) 16(0.000269) 12(0.000266) 0(0.000246) 10(0.000235) 7(0.000221) 14(0.000220) 1(0.000199) 9(0.000153) 17(0.000117) 6(0.000114) 4(0.000099)
56500147,3,0.850200,3(0.850200) 7(0.108331) 14(0.037029) 15(0.000935) 12(0.000612) 0(0.000606) 16(0.000386) 13(0.000363) 10(0.000329) 1(0.000320) 2(0.000264) 19(0.000190) 17(0.000149) 18(0.000132) 11(0.000066) 4(0.000027) 9(0.000024) 8(0.000021) 6(0.000009) 5(0.000007)
56505189,15,0.531272,15(0.531272) 11(0.142390) 12(0.128124) 9(0.123009) 17(0.072650) 19(0.000661) 10(0.000351) 4(0.000255) 1(0.000209) 13(0.000194) 6(0.000153) 0(0.000149) 8(0.000148) 2(0.000134) 16(0.000090) 18(0.000086) 5(0.000061) 3(0.000040) 14(0.000018) 7(0.000005)
56507204,2,0.470679,2(0.470679) 3(0.280960) 14(0.237612) 0(0.002838) 7(0.001931) 16(0.001324) 8(0.001102) 15(0.000965) 18(0.000579) 11(0.000518) 10(0.000343) 1(0.000280) 17(0.000209) 13(0.000170) 4(0.000132) 12(0.000129) 5(0.000112) 9(0.000108) 6(0.000010) 19(0.000000)
56513863,0,0.293773,0(0.293773) 10(0.280775) 3(0.188768) 5(0.112284) 16(0.111582) 17(0.005143) 2(0.002077) 18(0.000804) 14(0.000762) 1(0.000740) 15(0.000689) 11(0.000540) 9(0.000495) 4(0.000474) 12(0.000418) 7(0.000244) 8(0.000235) 13(0.000097) 6(0.000054) 19(0.000046)
56522258,12,0.346924,12(0.346924) 15(0.301361) 9(0.216625) 11(0.131403) 19(0.000921) 4(0.000616) 6(0.000297) 0(0.000284) 13(0.000260) 8(0.000251) 3(0.000187) 1(0.000177) 17(0.000162) 14(0.000097) 18(0.000084) 2(0.000083) 7(0.000081) 16(0.000069) 10(0.000065) 5(0.000053)
56529189,15,0.338653,15(0.338653) 1(0.296346) 3(0.225407) 9(0.077563) 10(0.054872) 7(0.001602) 14(0.001477) 8(0.001333) 16(0.000492) 19(0.000476) 6(0.000374) 13(0.000288) 12(0.000275) 11(0.000180) 0(0.000132) 2(0.000115) 5(0.000114) 4(0.000108) 17(0.000099) 18(0.000094)
56533059,10,0.976467,10(0.976467) 13(0.010940) 3(0.002546) 14(0.001719) 12(0.001084) 15(0.001009) 2(0.000852) 1(0.000794) 16(0.000707) 5(0.000693) 9(0.000647) 7(0.000570) 18(0.000313) 11(0.000302) 4(0.000297) 17(0.000279) 0(0.000270) 19(0.000250) 8(0.000231) 6(0.000030)
56533511,16,0.412135,16(0.412135) 10(0.359895) 5(0.089511) 18(0.059938) 0(0.055847) 14(0.013685) 12(0.002916) 3(0.001684) 15(0.001553) 9(0.000811) 4(0.000536) 13(0.000360) 2(0.000301) 7(0.000219) 1(0.000153) 6(0.000152) 17(0.000121) 8(0.000110) 19(0.000055) 11(0.000018)
56545572,2,0.834911,2(0.834911) 16(0.062959) 0(0.060828) 5(0.037174) 4(0.001289) 3(0.000880) 14(0.000663) 13(0.000217) 10(0.000191) 7(0.000157) 1(0.000139) 18(0.000107) 8(0.000079) 11(0.000075) 6(0.000073) 15(0.000069) 9(0.000066) 19(0.000052) 12(0.000038) 17(0.000031)
56548040,12,0.494925,12(0.494925) 9(0.212959) 15(0.146841) 11(0.134473) 8(0.003203) 10(0.001790) 18(0.001193) 6(0.001011) 1(0.000634) 3(0.000591) 7(0.000407) 4(0.000289) 16(0.000276) 0(0.000260) 2(0.000257) 17(0.000228) 19(0.000213) 5(0.000210) 14(0.000132) 13(0.000106)
56551108,13,0.760015,13(0.760015) 15(0.177430) 6(0.019431) 17(0.018656) 19(0.017838) 4(0.002265) 8(0.000692) 14(0.000564) 3(0.000529) 1(0.000470) 2(0.000469) 10(0.000454) 9(0.000320) 16(0.000224) 11(0.000172) 7(0.000118) 12(0.000108) 5(0.000101) 0(0.000078) 18(0.000068)
56551131,3,0.492281,3(0.492281) 11(0.185708) 15(0.144639) 7(0.096901) 1(0.067772) 16(0.002852) 13(0.002403) 19(0.002348) 9(0.001370) 17(0.000930) 2(0.000710) 10(0.000616) 18(0.000322) 8(0.000232) 0(0.000195) 12(0.000187) 14(0.000146) 4(0.000146) 6(0.000138) 5(0.000104)
56552993,0,0.480154,0(0.480154) 16(0.457417) 11(0.033226) 18(0.027348) 3(0.000452) 17(0.000167) 14(0.000164) 2(0.000162) 19(0.000159) 10(0.000128) 15(0.000128) 12(0.000101) 1(0.000086) 7(0.000077) 13(0.000061) 9(0.000055) 5(0.000034) 6(0.000032) 4(0.000028) 8(0.000020)
56555709,3,0.542704,3(0.542704) 9(0.272687) 11(0.172121) 0(0.007890) 12(0.002607) 14(0.000288) 10(0.000268) 16(0.000233) 7(0.000215) 18(0.000165) 17(0.000164) 2(0.000142) 15(0.000104) 4(0.000095) 8(0.000077) 1(0.000073) 13(0.000070) 19(0.000049) 6(0.000028) 5(0.000019)
56570134,13,0.662566,13(0.662566) 15(0.165924) 17(0.131893) 19(0.016538) 3(0.013128) 5(0.002471) 2(0.001796) 18(0.001280) 4(0.001273) 16(0.000645) 11(0.000492) 8(0.000445) 10(0.000413) 14(0.000215) 6(0.000205) 0(0.000181) 7(0.000150) 1(0.000142) 12(0.000138) 9(0.000106)
56571316,8,0.505767,8(0.505767) 15(0.219947) 12(0.100914) 11(0.080098) 0(0.059462) 13(0.016279) 4(0.005276) 3(0.005255) 6(0.003773) 17(0.000594) 9(0.000468) 10(0.000338) 16(0.000327) 19(0.000287) 7(0.000287) 18(0.000265) 14(0.000177) 1(0.000172) 5(0.000171) 2(0.000141)
56573246,11,0.537082,11(0.537082) 16(0.177378) 3(0.097242) 1(0.083322) 5(0.067963) 4(0.019907) 14(0.012211) 12(0.001126) 10(0.000724) 2(0.000706) 7(0.000531) 15(0.000419) 19(0.000370) 13(0.000220) 9(0.000201) 17(0.000179) 8(0.000153) 0(0.000142) 18(0.000080) 6(0.000044)
56579501,11,0.369743,11(0.369743) 12(0.164644) 1(0.163249) 13(0.122205) 9(0.052892) 19(0.047525) 16(0.045978) 15(0.030584) 4(0.000774) 2(0.000426) 8(0.000387) 14(0.000324) 6(0.000313) 17(0.000258) 10(0.000211) 0(0.000129) 3(0.000122) 5(0.000105) 18(0.000071) 7(0.000061)
56599013,7,0.838330,7(0.838330) 4(0.119316) 17(0.038188) 3(0.000715) 10(0.000479) 2(0.000477) 6(0.000373) 0(0.000304) 12(0.000286) 14(0.000273) 16(0.000254) 13(0.000236) 1(0.000233) 8(0.000175) 9(0.000126) 15(0.000066) 11(0.000056) 18(0.000044) 19(0.000038) 5(0.000031)
56601592,11,0.324610,11(0.324610) 8(0.203988) 0(0.183401) 3(0.182855) 12(0.089343) 16(0.006304) 15(0.002742) 2(0.001863) 17(0.000862) 10(0.000747) 14(0.000564) 1(0.000501) 19(0.000477) 4(0.000475) 7(0.000455) 5(0.000266) 6(0.000208) 18(0.000122) 13(0.000122) 9(0.000094)
56610266,2,0.622557,2(0.622557) 3(0.337933) 16(0.033491) 11(0.002935) 14(0.000570) 15(0.000472) 0(0.000381) 7(0.000286) 10(0.000258) 13(0.000204) 6(0.000183) 1(0.000163) 12(0.000142) 19(0.000091) 8(0.000085) 5(0.000074) 4(0.000062) 17(0.000053) 18(0.000048) 9(0.000013)
56611057,13,0.445424,13(0.445424) 11(0.277192) 6(0.226609) 4(0.045220) 15(0.001014) 17(0.000691) 8(0.000584) 1(0.000577) 19(0.000499) 2(0.000411) 18(0.000384) 0(0.000366) 16(0.000259) 7(0.000183) 10(0.000179) 5(0.000145) 9(0.000140) 3(0.000093) 14(0.000023) 12(0.000009)
56613622,10,0.450430,10(0.450430) 2(0.431132) 11(0.112893) 3(0.001655) 16(0.000442) 0(0.000429) 13(0.000351) 1(0.000336) 8(0.000292) 17(0.000287) 14(0.000283) 5(0.000252) 4(0.000252) 19(0.000250) 7(0.000182) 12(0.000176) 15(0.000130) 18(0.000128) 9(0.000079) 6(0.000021)
56622860,9,0.404896,9(0.404896) 13(0.227645) 12(0.104783) 1(0.101532) 11(0.083593) 6(0.063664) 0(0.010981) 15(0.001144) 19(0.000354) 8(0.000322) 4(0.000305) 17(0.000185) 16(0.000177) 5(0.000092) 18(0.000089) 2(0.000089) 3(0.000059) 10(0.000049) 14(0.000025) 7(0.000015)
56657106,4,0.481801,4(0.481801) 19(0.365712) 13(0.063472) 11(0.038435) 9(0.031550) 6(0.007482) 10(0.004642) 18(0.002214) 7(0.001164) 12(0.000868) 8(0.000600) 2(0.000563) 16(0.000426) 3(0.000318) 14(0.000233) 17(0.000212) 15(0.000129) 1(0.000093) 0(0.000045) 5(0.000040)
56677669,13,0.479189,13(0.479189) 8(0.342300) 1(0.174179) 19(0.002023) 15(0.001075) 4(0.000227) 6(0.000224) 0(0.000213) 3(0.000161) 2(0.000127) 17(0.000097) 14(0.000084) 5(0.000032) 7(0.000029) 11(0.000026) 18(0.000006) 10(0.000005) 12(0.000001) 9(0.000000) 16(0.000000)
56683764,11,0.440686,11(0.440686) 9(0.258490) 16(0.215421) 2(0.060221) 1(0.016553) 3(0.001852) 0(0.001337) 8(0.001044) 17(0.001044) 14(0.000611) 13(0.000599) 12(0.000436) 10(0.000354) 15(0.000328) 18(0.000297) 4(0.000191) 19(0.000181) 5(0.000160) 7(0.000158) 6(0.000039)
56686026,0,0.726971,0(0.726971) 3(0.166311) 15(0.104386) 6(0.000326) 11(0.000276) 19(0.000224) 10(0.000193) 7(0.000168) 17(0.000134) 2(0.000127) 12(0.000120) 8(0.000112) 4(0.000112) 1(0.000111) 14(0.000111) 18(0.000111) 16(0.000075) 13(0.000067) 5(0.000041) 9(0.000026)
56704744,9,0.594845,9(0.594845) 3(0.217075) 18(0.087007) 11(0.050823) 5(0.036762) 14(0.008023) 10(0.001141) 12(0.000846) 16(0.000726) 0(0.000546) 17(0.000323) 7(0.000311) 1(0.000295) 8(0.000274) 15(0.000271) 2(0.000258) 6(0.000156) 13(0.000146) 4(0.000109) 19(0.000061)
56709268,0,0.507389,0(0.507389) 14(0.265231) 10(0.106567) 11(0.097508) 9(0.010881) 19(0.002999) 3(0.002620) 8(0.001618) 4(0.000862) 16(0.000849) 2(0.000725) 1(0.000512) 7(0.000496) 18(0.000391) 13(0.000359) 12(0.000350) 17(0.000230) 5(0.000208) 6(0.000148) 15(0.000056)
