Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,15,0.419801,15(0.419801) 4(0.288623) 17(0.241633) 3(0.039755) 20(0.002990) 7(0.002024) 13(0.001279) 6(0.000500) 0(0.000443) 10(0.000401) 16(0.000308) 18(0.000298) 21(0.000265) 9(0.000262) 14(0.000244) 8(0.000206) 5(0.000201) 11(0.000188) 1(0.000170) 12(0.000149) 19(0.000148) 2(0.000112)
56487777,15,0.341633,15(0.341633) 20(0.338356) 6(0.199659) 10(0.070912) 2(0.042829) 19(0.001865) 21(0.000726) 1(0.000678) 5(0.000677) 16(0.000336) 13(0.000319) 14(0.000310) 12(0.000282) 0(0.000249) 7(0.000227) 4(0.000221) 11(0.000219) 9(0.000139) 8(0.000127) 3(0.000126) 18(0.000059) 17(0.000051)
56496643,12,0.237318,12(0.237318) 8(0.214909) 11(0.187810) 15(0.170300) 21(0.097883) 1(0.060813) 17(0.024770) 18(0.001442) 0(0.001311) 5(0.000948) 13(0.000523) 20(0.000451) 16(0.000357) 19(0.000324) 2(0.000230) 14(0.000160) 3(0.000132) 10(0.000104) 9(0.000074) 7(0.000062) 6(0.000060) 4(0.000018)
56498019,14,0.553570,14(0.553570) 16(0.153949) 2(0.131142) 11(0.096039) 15(0.053731) 12(0.006702) 3(0.002090) 7(0.000596) 21(0.000406) 0(0.000307) 20(0.000228) 5(0.000191) 4(0.000164) 9(0.000151) 19(0.000137) 18(0.000126) 8(0.000098) 10(0.000094) 1(0.000082) 6(0.000081) 13(0.000080) 17(0.000036)
56500147,12,0.709002,12(0.709002) 20(0.129029) 0(0.097916) 15(0.059895) 19(0.000911) 11(0.000847) 5(0.000389) 14(0.000383) 1(0.000380) 7(0.000296) 9(0.000227) 2(0.000183) 16(0.000168) 8(0.000093) 21(0.000074) 3(0.000063) 6(0.000053) 10(0.000049) 18(0.000026) 17(0.000016) 13(0.000002) 4(0.000001)
56505189,6,0.348012,6(0.348012) 13(0.192084) 3(0.156393) 17(0.139350) 10(0.093317) 16(0.058300) 15(0.006555) 0(0.002044) 9(0.000912) 14(0.000808) 20(0.000605) 18(0.000440) 19(0.000279) 8(0.000232) 5(0.000188) 12(0.000133) 7(0.000131) 21(0.000090) 11(0.000055) 1(0.000043) 2(0.000030) 4(0.000000)
56507204,12,0.427570,12(0.427570) 8(0.423302) 16(0.089859) 11(0.044764) 14(0.008580) 1(0.001886) 5(0.001063) 21(0.000625) 19(0.000437) 20(0.000358) 15(0.000281) 7(0.000262) 9(0.000226) 6(0.000219) 10(0.000137) 0(0.000092) 18(0.000078) 2(0.000074) 17(0.000067) 13(0.000065) 4(0.000055) 3(0.000000)
56513863,16,0.276747,16(0.276747) 6(0.256949) 11(0.229136) 5(0.226306) 1(0.001645) 14(0.001320) 3(0.001035) 9(0.000959) 8(0.000955) 12(0.000791) 21(0.000675) 19(0.000660) 0(0.000642) 15(0.000453) 4(0.000391) 20(0.000352) 13(0.000265) 10(0.000194) 7(0.000174) 18(0.000159) 2(0.000112) 17(0.000080)
56522258,15,0.392609,15(0.392609) 10(0.227331) 13(0.195696) 3(0.174015) 20(0.003457) 17(0.003305) 16(0.000719) 6(0.000686) 12(0.000498) 18(0.000481) 5(0.000367) 7(0.000156) 9(0.000152) 0(0.000113) 11(0.000082) 2(0.000077) 8(0.000068) 19(0.000060) 14(0.000047) 1(0.000036) 4(0.000026) 21(0.000018)
56529189,12,0.294632,12(0.294632) 9(0.138386) 20(0.133216) 3(0.116741) 14(0.112667) 15(0.080850) 7(0.062085) 6(0.056534) 10(0.002849) 17(0.000292) 18(0.000254) 11(0.000243) 8(0.000203) 21(0.000190) 4(0.000187) 19(0.000186) 1(0.000130) 5(0.000130) 13(0.000080) 16(0.000066) 0(0.000056) 2(0.000024)
56533059,19,0.975884,19(0.975884) 6(0.005148) 12(0.004073) 14(0.002912) 17(0.002039) 1(0.001229) 9(0.001103) 8(0.001062) 20(0.001021) 21(0.001005) 15(0.000835) 11(0.000765) 5(0.000650) 3(0.000617) 0(0.000364) 16(0.000329) 4(0.000282) 13(0.000232) 7(0.000180) 2(0.000151) 18(0.000119) 10(0.000000)
56533511,1,0.472821,1(0.472821) 12(0.259635) 20(0.124103) 19(0.080060) 16(0.051274) 6(0.003837) 5(0.003751) 7(0.001513) 8(0.000629) 17(0.000416) 18(0.000304) 2(0.000286) 10(0.000197) 13(0.000188) 0(0.000175) 11(0.000154) 4(0.000149) 14(0.000143) 21(0.000130) 9(0.000117) 15(0.000105) 3(0.000014)
